sex,method,age_group,sample,race,published_estimate,effect,ma_method,mean,lb,ub,p,k,set,set_es,kc,full_set,rank,ci
all_sex,all_method,all_age_group,healthy,white,yes,r,RE_DL,0.01923444231998074,-0.023220683309405868,0.06168956794936735,0.37455769588398363,19,"1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",19,0,424,0.08491025125877322
all_sex,image,all_age_group,healthy,all_race,all_published_estimate,z,REML,0.019286560236646495,-0.004022370966754923,0.04257454546287904,0.104852495493027,24,"2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",24,0,425,0.04659691642963396
all_sex,image,all_age_group,all_sample,all_race,all_published_estimate,r,RE_DL,0.019290289423594693,-0.009355429751284262,0.04793600859847365,0.18688253859961151,26,"2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",26,0,426,0.05729143834975791
all_sex,image,all_age_group,healthy,white,all_published_estimate,r,RE_DL,0.019293938059597608,-0.0215113740414175,0.06009925016061272,0.3540677957394194,19,"2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",19,0,427,0.08161062420203022
all_sex,all_method,all_age_group,healthy,all_race,yes,r,RE_DL,0.019315289428624025,-0.012755997366752043,0.05138657622400009,0.23783713720219618,25,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",25,0,428,0.06414257359075214
all_sex,all_method,all_age_group,all_sample,all_race,yes,r,REML,0.019334509731927824,-0.005673554310707957,0.044342573774563604,0.1296941882411739,27,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",27,0,429,0.05001612808527156
men,all_method,all_age_group,healthy,all_race,yes,r,RE_DL,0.019339850071480987,-0.02473416295029847,0.06341386309326044,0.3897670503626013,17,"1,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30","1,6,7,9,10,11,12,14,15,17,18,20,21,25,26,28,30",17,0,430,0.08814802604355891
all_sex,all_method,adults,all_sample,other,yes,r,RE_DL,0.01939985518581214,-0.02530149733995587,0.06410120771158015,0.3949910050527723,7,"9,15,16,22,23,26,27","9,15,16,22,23,26,27",7,0,431,0.08940270505153602
all_sex,all_method,adults,all_sample,other,yes,r,FE,0.01939985518581214,-0.02530149733995587,0.06410120771158015,0.3949910050527723,7,"9,15,16,22,23,26,27","9,15,16,22,23,26,27",7,0,432,0.08940270505153602
all_sex,all_method,adults,all_sample,other,yes,r,REML,0.01939985518581214,-0.02530149733995587,0.06410120771158015,0.3949910050527723,7,"9,15,16,22,23,26,27","9,15,16,22,23,26,27",7,0,433,0.08940270505153602
all_sex,image,all_age_group,healthy,all_race,yes,r,RE_DL,0.019435318859782155,-0.013166760631316395,0.052037398350880705,0.2426422975511785,21,"6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",21,0,434,0.0652041589821971
all_sex,all_method,adults,healthy,white,all_published_estimate,z,unweighted,0.01945794740940388,-0.050710301641952185,0.0894350404240586,0.5869792136800133,11,"1,2,3,4,6,10,11,17,18,20,25","1,2,3,4,6,10,11,17,18,20,25",11,0,435,0.1401453420660108
all_sex,all_method,all_age_group,all_sample,all_race,yes,z,FE,0.019463622456214687,-0.00027221398280448297,0.039184302509556464,0.05324435258316638,27,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",27,0,436,0.03945651649236095
all_sex,all_method,all_age_group,all_sample,white,yes,z,FE,0.019540492749565447,-0.002443027853562896,0.04150513549299673,0.08147738687323731,20,"1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",20,0,437,0.04394816334655963
all_sex,all_method,all_age_group,healthy,white,yes,z,FE,0.019625262223050128,-0.0024557005090275383,0.04168709683043107,0.08150598188473372,19,"1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",19,0,438,0.04414279733945861
all_sex,all_method,all_age_group,all_sample,all_race,all_published_estimate,r,FE,0.019661147904837226,0.00023049913869293073,0.03909179667098152,0.04734348979741869,31,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",31,1,439,0.03886129753228859
all_sex,image,all_age_group,healthy,white,yes,z,RE_DL,0.01970573499128271,-0.020403199624607998,0.05975134283877124,0.33557951009141435,16,"6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",16,0,440,0.08015454246337923
all_sex,all_method,all_age_group,all_sample,white,all_published_estimate,r,FE,0.0197220188130619,-0.0018535324297275536,0.04129757005585136,0.07319937403949237,24,"1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,2,3,4,5,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",24,0,441,0.04315110248557891
all_sex,image,all_age_group,all_sample,all_race,yes,z,RE_DL,0.019751147418187905,-0.008249367320786283,0.04772071337793796,0.16679576149160358,22,"6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",22,0,442,0.05597008069872424
all_sex,image,all_age_group,all_sample,all_race,all_published_estimate,z,RE_DL,0.019823060279161833,-0.0035739007951057235,0.04319832995902598,0.09679172307440129,26,"2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",26,0,443,0.0467722307541317
all_sex,all_method,all_age_group,healthy,white,all_published_estimate,r,FE,0.019936000281095177,-0.0018115478513843035,0.04168354841357466,0.07238309231860558,22,"1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,2,3,4,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",22,0,444,0.04349509626495897
all_sex,all_method,all_age_group,healthy,all_race,yes,r,FE,0.020042392277301407,0.00024525236748353454,0.039839532187119275,0.047228584048749314,25,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,23,24,25,26,27,28,29,30,31",25,0,445,0.039594279819635744
all_sex,image,all_age_group,all_sample,all_race,all_published_estimate,z,REML,0.020138354193370615,-0.0026346864111558357,0.04289051752091646,0.08305371563378232,26,"2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",26,0,446,0.045525203932072295
all_sex,image,all_age_group,healthy,all_race,all_published_estimate,r,REML,0.020304837306540244,-0.0033076184926429837,0.04391729310572347,0.09190883665509286,24,"2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",24,0,447,0.04722491159836645
all_sex,all_method,all_age_group,all_sample,all_race,yes,r,RE_DL,0.020324015734896367,-0.010436724362204407,0.05108475583199714,0.1953294206855952,27,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",27,0,448,0.06152148019420155
all_sex,image,all_age_group,healthy,all_race,yes,z,REML,0.020377499979435172,-0.0033350710106527922,0.044067167626163396,0.09211686687261074,21,"6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",21,0,449,0.04740223863681619
men,all_method,adults,healthy,white,all_published_estimate,r,unweighted,0.02055000000000001,-0.05192748040250654,0.09302748040250657,0.5784015795209354,10,"1,2,4,6,10,11,17,18,20,25","1,2,4,6,10,11,17,18,20,25",10,0,450,0.1449549608050131
all_sex,all_method,all_age_group,all_sample,all_race,yes,r,FE,0.02058431983140536,0.0009296154395902548,0.04023902422322047,0.04010507023774187,27,"1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31","1,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",27,0,451,0.03930940878363021
all_sex,image,all_age_group,healthy,all_race,all_published_estimate,z,FE,0.020816574462799484,0.00015745183980617438,0.04145793566511725,0.0482795521177313,24,"2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",24,0,452,0.041300483825311075
all_sex,all_method,all_age_group,all_sample,white,yes,r,FE,0.020868187606101728,-0.001015356529615246,0.042751731741818705,0.06161930418035626,20,"1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,19,20,21,24,25,28,29,30,31",20,0,453,0.043767088271433954
all_sex,all_method,all_age_group,healthy,white,yes,r,FE,0.020963882420967604,-0.0010157932968548056,0.042943558138790014,0.06156940639301341,19,"1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31","1,6,7,8,10,11,12,13,14,17,18,20,21,24,25,28,29,30,31",19,0,454,0.04395935143564482
all_sex,image,all_age_group,all_sample,all_race,yes,r,RE_DL,0.020964140633410303,-0.010936582850014608,0.05286486411683521,0.19773691988496706,22,"6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",22,0,455,0.06380144696684982
all_sex,image,all_age_group,all_sample,white,all_published_estimate,z,REML,0.020989426596504747,-0.0076868817973593205,0.049631240819603954,0.15139225937091977,20,"2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",20,0,456,0.05731812261696327
all_sex,image,all_age_group,healthy,white,all_published_estimate,z,REML,0.021100594517832492,-0.008055214215647125,0.050220557803579445,0.15604144128470956,19,"2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",19,0,457,0.05827577201922657
all_sex,image,all_age_group,all_sample,all_race,all_published_estimate,r,REML,0.021132362086973982,-0.0019420376068199595,0.04420676178076792,0.07265286342603634,26,"2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",26,0,458,0.04614879938758788
all_sex,image,adults,all_sample,all_race,yes,r,unweighted,0.021272727272727273,-0.03176064128263348,0.07430609582808803,0.43176197933472615,11,"6,10,11,15,16,18,22,23,25,26,27","6,10,11,15,16,18,22,23,25,26,27",11,0,459,0.10606673711072151
all_sex,image,all_age_group,all_sample,all_race,yes,z,REML,0.021320369382301325,-0.0020408013868416707,0.04465828180756893,0.07365225864678997,22,"6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",22,0,460,0.0466990831944106
all_sex,image,adults,all_sample,all_race,yes,z,unweighted,0.021324578845647025,-0.03192968720144995,0.07445811047830261,0.432606759648857,11,"6,10,11,15,16,18,22,23,25,26,27","6,10,11,15,16,18,22,23,25,26,27",11,0,461,0.10638779767975257
all_sex,image,all_age_group,all_sample,all_race,all_published_estimate,z,FE,0.021343170313949344,0.0008330667861883733,0.04183532475819905,0.041394165856869364,26,"2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",26,0,462,0.04100225797201068
women,image,adults,all_sample,all_race,all_published_estimate,r,unweighted,0.021400000000000016,-0.05612417375494477,0.0989241737549448,0.5884840106475927,5,"3,16,22,23,27","3,16,22,23,27",5,0,463,0.15504834750988958
men,all_method,adults,healthy,white,all_published_estimate,z,unweighted,0.021403174865896175,-0.05208965132671944,0.09466541537777996,0.5683440105587965,10,"1,2,4,6,10,11,17,18,20,25","1,2,4,6,10,11,17,18,20,25",10,0,464,0.1467550667044994
all_sex,image,all_age_group,healthy,all_race,yes,r,REML,0.021435629020083696,-0.0026885457754584063,0.0455598038156258,0.08159008975170663,21,"6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",21,0,465,0.048248349591084205
women,image,adults,all_sample,all_race,all_published_estimate,z,unweighted,0.021472182337243028,-0.05629660753204873,0.09898199087051536,0.5886471943284445,5,"3,16,22,23,27","3,16,22,23,27",5,0,466,0.15527859840256408
all_sex,image,all_age_group,healthy,all_race,yes,z,FE,0.021753309123129946,0.0008966151724994281,0.04259108583544384,0.04093303566239335,21,"6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",21,0,467,0.04169447066294441
all_sex,image,all_age_group,healthy,all_race,all_published_estimate,r,FE,0.021779301678321504,0.001193508243552032,0.04236509511309097,0.03811672069698396,24,"2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",24,0,468,0.04117158686953894
all_sex,image,all_age_group,all_sample,white,all_published_estimate,r,REML,0.022298775049497697,-0.007534446556537275,0.05213199665553267,0.14292890768638888,20,"2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",20,0,469,0.059666443212069945
all_sex,image,all_age_group,all_sample,all_race,all_published_estimate,r,FE,0.02229958463733206,0.0018626803532608392,0.042736488921403276,0.032468001133622526,26,"2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",26,0,470,0.04087380856814243
all_sex,image,all_age_group,healthy,white,yes,r,RE_DL,0.022302486225347806,-0.02232145440570757,0.06692642685640318,0.3273006743990536,16,"6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",16,0,471,0.08924788126211075
all_sex,image,all_age_group,all_sample,all_race,yes,r,REML,0.02238727354916209,-0.0013680831106754644,0.04614263020899964,0.06473429193389649,22,"6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",22,0,472,0.0475107133196751
all_sex,image,all_age_group,healthy,white,all_published_estimate,r,REML,0.022405766641260805,-0.008152100425961682,0.052963633708483296,0.15069158107031166,19,"2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",19,0,473,0.061115734134444974
all_sex,image,all_age_group,all_sample,all_race,yes,z,FE,0.022412170387644422,0.0016391787986172468,0.04316582779464725,0.034464458463728025,22,"6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",22,0,474,0.04152664899603
women,image,all_age_group,healthy,all_race,yes,r,RE_DL,0.022558398689053814,-0.02799476357978565,0.07311156095789328,0.38179316773530025,8,"8,13,16,23,24,27,29,31","8,13,16,23,24,27,29,31",8,0,475,0.10110632453767893
all_sex,image,non-adults,healthy,white,yes,z,RE_DL,0.022731714895340278,-0.027164780718414615,0.07251521994352547,0.37192175940305483,11,"7,8,12,13,14,21,24,28,29,30,31","7,8,12,13,14,21,24,28,29,30,31",11,0,476,0.09968000066194009
all_sex,image,all_age_group,healthy,all_race,yes,r,FE,0.02273361450684344,0.0019512707310059552,0.04351595828268093,0.03203396395445336,21,"6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",21,0,477,0.04156468755167497
all_sex,image,all_age_group,healthy,white,yes,z,REML,0.02279487561081072,-0.0074595721500595544,0.053007629475002656,0.13973749248319436,16,"6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",16,0,478,0.06046720162506221
women,image,all_age_group,healthy,all_race,all_published_estimate,r,RE_DL,0.022952074637354214,-0.023958815696747744,0.06986296497145617,0.33758349005204014,9,"3,8,13,16,23,24,27,29,31","3,8,13,16,23,24,27,29,31",9,0,479,0.0938217806682039
all_sex,image,all_age_group,all_sample,all_race,yes,r,FE,0.02339124097323978,0.0026931557800380056,0.04408932616644155,0.026760956059140608,22,"6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",22,0,480,0.041396170386403544
all_sex,image,all_age_group,all_sample,white,all_published_estimate,z,FE,0.02347795223417393,0.0005677223049644811,0.04636354893383804,0.044587709075970164,20,"2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",20,0,481,0.045795826628873555
men,direct,adults,all_sample,white,yes,r,REML,0.02359425810979515,-0.10885774328495607,0.15604625950454637,0.726986450446966,4,"1,17,19,20","1,17,19,20",4,0,482,0.26490400278950244
all_sex,image,all_age_group,healthy,white,all_published_estimate,z,FE,0.023654664381318594,0.0006499872642760612,0.04663431791621967,0.043869946358045836,19,"2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",19,0,483,0.04598433065194361
women,image,all_age_group,healthy,all_race,yes,z,RE_DL,0.02382355878875628,-0.025867257035768924,0.07339693683330213,0.34739176227567914,8,"8,13,16,23,24,27,29,31","8,13,16,23,24,27,29,31",8,0,484,0.09926419386907105
all_sex,all_method,adults,healthy,all_race,all_published_estimate,r,unweighted,0.02389411764705883,-0.024765933466584122,0.07255416876070178,0.335836569876609,17,"1,2,3,4,6,9,10,11,15,16,17,18,20,23,25,26,27","1,2,3,4,6,9,10,11,15,16,17,18,20,23,25,26,27",17,0,485,0.0973201022272859
men,direct,adults,all_sample,white,yes,r,RE_DL,0.02398576543659492,-0.10933637266666107,0.1573079035398509,0.7243779305059543,4,"1,17,19,20","1,17,19,20",4,0,486,0.266644276206512
women,image,all_age_group,healthy,all_race,all_published_estimate,z,RE_DL,0.024193125632727453,-0.021760077582619115,0.07004431886430172,0.3021252696523015,9,"3,8,13,16,23,24,27,29,31","3,8,13,16,23,24,27,29,31",9,0,487,0.09180439644692084
all_sex,image,all_age_group,healthy,white,yes,r,REML,0.024300825139226954,-0.007960013021704439,0.05656166330015835,0.13984618497190549,16,"6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",16,0,488,0.06452167632186279
all_sex,all_method,adults,healthy,all_race,all_published_estimate,z,unweighted,0.024445732772212903,-0.024807107950178403,0.07358018484513422,0.33065827283278515,17,"1,2,3,4,6,9,10,11,15,16,17,18,20,23,25,26,27","1,2,3,4,6,9,10,11,15,16,17,18,20,23,25,26,27",17,0,489,0.09838729279531262
all_sex,image,all_age_group,all_sample,white,all_published_estimate,r,FE,0.024635210293779398,0.0018182296296518387,0.04745219095790695,0.03433215910263842,20,"2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",20,0,490,0.04563396132825512
all_sex,image,all_age_group,healthy,white,all_published_estimate,r,FE,0.024819959592752173,0.0019096401802193748,0.04773027900528497,0.033725995084818036,19,"2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",19,0,491,0.045820638825065596
all_sex,image,all_age_group,healthy,all_race,all_published_estimate,r,unweighted,0.024854166666666705,-0.015108399504007462,0.06481673283734088,0.22285460802077872,24,"2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31","2,3,4,6,7,8,10,11,12,13,14,15,16,18,21,23,24,25,26,27,28,29,30,31",24,0,492,0.07992513234134835
all_sex,image,all_age_group,healthy,white,yes,z,FE,0.02488960610483066,0.0016112864894786774,0.048140965891503074,0.03611772541148667,16,"6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",16,0,493,0.0465296794020244
all_sex,image,non-adults,healthy,white,yes,z,REML,0.02522534578143365,-0.01045664595014103,0.060843178136500635,0.16584898093625036,11,"7,8,12,13,14,21,24,28,29,30,31","7,8,12,13,14,21,24,28,29,30,31",11,0,494,0.07129982408664166
all_sex,image,all_age_group,healthy,white,yes,r,FE,0.026079988881730458,0.0028978026231512057,0.049262175140309714,0.027456763764165965,16,"6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",16,0,495,0.04636437251715851
all_sex,all_method,adults,all_sample,all_race,all_published_estimate,r,unweighted,0.026114999999999982,-0.020148541446705397,0.07237854144670536,0.2685676664216583,20,"1,2,3,4,5,6,9,10,11,15,16,17,18,19,20,22,23,25,26,27","1,2,3,4,5,6,9,10,11,15,16,17,18,19,20,22,23,25,26,27",20,0,496,0.09252708289341076
women,image,all_age_group,healthy,all_race,all_published_estimate,r,REML,0.02630778427693927,-0.014096948721471624,0.06671251727535016,0.20190416434941952,9,"3,8,13,16,23,24,27,29,31","3,8,13,16,23,24,27,29,31",9,0,497,0.08080946599682179
women,image,all_age_group,healthy,all_race,yes,r,REML,0.0263929467310033,-0.015905861241750814,0.06869175470375741,0.22134949423828298,8,"8,13,16,23,24,27,29,31","8,13,16,23,24,27,29,31",8,0,498,0.08459761594550821
women,image,all_age_group,all_sample,all_race,yes,r,RE_DL,0.026566158637988557,-0.02095901140892046,0.07409132868489757,0.2732525919502271,9,"8,13,16,22,23,24,27,29,31","8,13,16,22,23,24,27,29,31",9,0,499,0.09505034009381802
all_sex,all_method,adults,all_sample,all_race,all_published_estimate,z,unweighted,0.026600623794880356,-0.020143967668602394,0.07322917397852112,0.26468263526953306,20,"1,2,3,4,5,6,9,10,11,15,16,17,18,19,20,22,23,25,26,27","1,2,3,4,5,6,9,10,11,15,16,17,18,19,20,22,23,25,26,27",20,0,500,0.09337314164712351
all_sex,image,all_age_group,all_sample,white,all_published_estimate,r,unweighted,0.02662999999999998,-0.021265989173047936,0.0745259891730479,0.2758307664517375,20,"2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,18,21,24,25,28,29,30,31",20,0,501,0.09579197834609583
women,image,all_age_group,all_sample,all_race,all_published_estimate,r,RE_DL,0.026664962478123534,-0.017422588107663013,0.07075251306391009,0.2358505146377496,10,"3,8,13,16,22,23,24,27,29,31","3,8,13,16,22,23,24,27,29,31",10,0,502,0.0881751011715731
women,image,adults,all_sample,other,yes,r,unweighted,0.026750000000000003,-0.050133280752001304,0.10363328075200132,0.4952830423437674,4,"16,22,23,27","16,22,23,27",4,0,503,0.1537665615040026
women,image,adults,all_sample,other,yes,z,unweighted,0.02683790767123089,-0.05047990137057517,0.10383593713631717,0.4964695013147348,4,"16,22,23,27","16,22,23,27",4,0,504,0.15431583850689234
all_sex,image,non-adults,healthy,white,yes,z,FE,0.0268462527196651,0.002683225369733904,0.05097794966552459,0.02943925230648877,11,"7,8,12,13,14,21,24,28,29,30,31","7,8,12,13,14,21,24,28,29,30,31",11,0,505,0.04829472429579068
all_sex,image,all_age_group,all_sample,all_race,all_published_estimate,r,unweighted,0.027023076923076973,-0.0121405267564287,0.06618668060258265,0.17625228861191375,26,"2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31","2,3,4,5,6,7,8,10,11,12,13,14,15,16,18,21,22,23,24,25,26,27,28,29,30,31",26,0,506,0.07832720735901134
all_sex,image,non-adults,healthy,white,yes,r,RE_DL,0.027431149664839494,-0.027474184943101932,0.08233648427278092,0.3274743149090568,11,"7,8,12,13,14,21,24,28,29,30,31","7,8,12,13,14,21,24,28,29,30,31",11,0,507,0.10981066921588285
women,image,all_age_group,healthy,all_race,all_published_estimate,z,REML,0.02750312599990352,-0.011829905142117587,0.06675117724457064,0.17051065282080585,9,"3,8,13,16,23,24,27,29,31","3,8,13,16,23,24,27,29,31",9,0,508,0.07858108238668822
all_sex,image,non-adults,healthy,white,yes,r,REML,0.027525230870571883,-0.018771958381795413,0.07382242012293919,0.24391203084226837,11,"7,8,12,13,14,21,24,28,29,30,31","7,8,12,13,14,21,24,28,29,30,31",11,0,509,0.09259437850473459
women,image,all_age_group,all_sample,all_race,yes,z,RE_DL,0.027647668625331072,-0.01897349234927212,0.07414886094685269,0.24508198096926911,9,"8,13,16,22,23,24,27,29,31","8,13,16,22,23,24,27,29,31",9,0,510,0.09312235329612481
women,image,all_age_group,healthy,all_race,yes,z,REML,0.02767765983701747,-0.013351960257683973,0.06861423319089262,0.18609090956271387,8,"8,13,16,23,24,27,29,31","8,13,16,23,24,27,29,31",8,0,511,0.08196619344857659
men,all_method,adults,all_sample,all_race,all_published_estimate,r,unweighted,0.02768666666666666,-0.028324291347189518,0.08369762468052284,0.33263203759542304,15,"1,2,4,5,6,9,10,11,15,17,18,19,20,25,26","1,2,4,5,6,9,10,11,15,17,18,19,20,25,26",15,0,512,0.11202191602771236
women,image,all_age_group,all_sample,all_race,all_published_estimate,z,RE_DL,0.027751533594586212,-0.015302517193348868,0.07070286739900646,0.206437338846933,10,"3,8,13,16,22,23,24,27,29,31","3,8,13,16,22,23,24,27,29,31",10,0,513,0.08600538459235532
